"","paddy.slevel","paddy.temp","paddy.ph","paddy.season","paddy.humidity","paddy.variation","paddy.yield"
"532",2438,16.9,3.1,1,73,5,584.92261559392
"533",1697,17.7,4.6,1,93,5,530.446785657356
"534",1710,21.8,6.6,0,76,1,769.500228114581
"535",1728,28.1,4.9,1,77,1,757.040128232135
"536",2476,16.9,5,0,67,5,499.898673768621
"537",1238,37.6,4.7,0,60,5,646.523405836585
"538",909,20.4,8.4,0,62,5,678.462558736404
"539",444,23.1,4,0,74,1,948.536389608247
"540",1143,38,4.3,0,83,1,916.20269237319
"541",2337,33.4,8.3,0,90,5,760.453367916246
"542",710,39.5,5.6,0,85,5,763.284334804242
"543",2180,22.9,8.5,0,66,5,765.002067557847
"544",1186,21.3,8.7,0,63,1,1018.18417563724
"545",2218,33.3,5.1,0,77,1,976.014094419467
"546",1840,38.7,8.1,1,62,5,626.817352829191
"547",1388,17.4,4.9,0,94,5,659.70607130245
"548",173,39.4,7.9,0,82,5,526.027663692366
"549",1555,39.3,5.1,1,92,1,699.603131638529
"550",2367,37.5,6.4,0,73,1,813.642678696973
"551",1536,28,6.6,1,63,5,552.154406625777
"552",283,24.6,3.7,0,66,5,663.549550975828
"553",828,19.1,8.6,0,67,5,627.976276636279
"554",367,16.9,5.9,0,82,1,671.327864134219
"555",488,22.7,4.5,1,88,1,718.443610988713
"556",2078,31.4,6.4,1,70,5,715.547584191275
"557",1615,19.3,5,0,77,5,601.293556745319
"558",1982,37.2,8,0,78,5,649.988837741936
"559",852,38.7,8,0,90,1,923.569416091777
"560",1321,18.5,7.4,1,60,1,708.115023657835
"561",1530,38,6.1,0,74,5,810.261152382009
"562",811,19.7,7.5,0,72,5,680.656021526859
"563",1443,29.2,7,1,71,5,734.153938503005
"564",1179,35.8,3.8,0,90,1,930.953776277602
"565",346,21.3,6.1,0,89,1,913.796004788795
"566",1140,32.7,4.9,0,64,5,827.017480918827
"567",2354,21.7,6.8,0,64,5,726.104599183115
"568",1661,17,3.9,0,62,5,654.35211265382
"569",1505,25.9,4.6,0,93,1,838.653929892462
"570",231,39.6,5.5,0,92,1,837.373867320518
"571",208,33.7,4.3,1,76,5,500.267680912899
"572",1359,35.6,7.9,0,83,5,764.645867523116
"573",444,22,4.1,1,64,5,665.344233581951
"574",2253,32.5,8.7,0,65,1,730.19401790419
"575",691,19.7,3.6,0,87,1,794.585376329875
"576",2251,34.3,6.2,0,68,5,579.385131667368
"577",2388,15.5,3.4,0,67,5,658.409593886851
"578",2233,33,6.2,0,65,5,838.842886236186
"579",899,20.9,6.2,0,66,1,812.471987691242
"580",1213,24,8.5,0,84,1,735.743293697791
"581",2386,29.9,8.7,0,63,5,712.121256440878
"582",1845,22.5,6.6,0,75,5,742.636586089308
"583",242,30.8,5.7,0,82,5,663.927434722427
"584",1033,35.2,6.2,1,86,1,722.850746331581
"585",2048,33.8,8.6,0,71,1,900.494537770282
"586",47,18.1,9,0,86,5,643.370959690462
"587",621,38.4,7.8,1,80,5,722.891519300174
"588",916,36.5,8.1,0,71,5,764.055231547294
"589",1280,20.7,4.5,0,69,1,825.587356548446
"590",1328,27.7,5.5,0,82,1,750.978070753627
"591",1307,22,8.6,0,82,5,599.301688334284
"592",641,19.4,4.8,0,91,5,537.58720899544
"593",339,35.9,3.3,0,75,5,648.78841030101
"594",1981,29.3,6.8,1,87,1,636.022358787401
"595",385,38.6,7.8,1,78,1,805.865742301103
"596",1235,16.3,8.2,1,66,5,398.193117735597
"597",1382,19.1,8.2,1,73,5,505.546835631443
"598",1670,36,6.4,0,60,5,808.906787835682
"599",906,19.8,5.6,1,81,1,560.038649248114
"600",1087,27.7,3.4,1,63,1,761.990588511496
"601",1183,38.3,8.2,1,74,5,602.497796504758
"602",1028,31.3,7.6,1,74,5,589.39393068819
"603",2077,18.4,7.5,0,64,5,774.887631208791
"604",1608,24.4,7.6,1,81,1,815.077020103733
"605",640,26.5,6,1,78,1,670.848421077244
"606",1477,39.1,5.2,0,76,5,766.596420800003
"607",2476,26.4,7.6,0,84,5,716.435366286896
"608",776,26.8,5.1,0,74,5,627.64183030619
"609",1330,36.3,8.6,0,66,1,680.99752193084
"610",1889,26.8,8.3,1,77,1,737.071957745744
"611",260,32,3.3,1,74,5,481.399187042067
"612",483,16.2,4.9,0,85,5,618.945665793338
"613",2198,35.5,7.7,0,90,5,762.648758067129
"614",917,38.2,3.5,1,67,1,661.31718311226
"615",1288,29.5,6.2,0,86,1,775.796255209328
"616",282,19.9,4.4,0,83,5,638.948956974006
"617",1186,33,7.5,0,68,5,722.734471682149
"618",1076,17.9,6.6,0,80,5,493.486297002528
"619",2452,17.7,3.1,0,71,1,835.011954446478
"620",365,34.8,7.3,0,86,1,786.782042014723
"621",169,27.6,6.3,0,69,5,797.309428146885
"622",2113,25.2,7.7,0,84,5,593.575397708143
"623",1583,30.6,5.2,0,75,5,569.113114988431
"624",2002,36.2,3.1,1,70,1,858.161141932942
"625",1298,24.1,5.3,0,61,1,633.993530645967
"626",146,30,7.5,0,72,5,551.741923213316
"627",1527,19,3.8,1,81,5,593.852320165994
"628",1668,34.4,8.3,0,65,5,784.913786151446
"629",1514,30.9,4.6,0,74,1,787.688635596229
"630",1259,29.9,4.8,0,93,1,810.499311141515
"631",1548,23.1,6.9,0,84,5,665.374829317443
"632",962,34.1,6,0,67,5,817.182861066734
"633",1324,23.2,9,1,71,5,683.215813164134
"634",581,22.9,6,0,61,1,972.581189172342
"635",1323,33.3,4.6,0,73,1,752.445688820444
"636",26,26.6,6.8,0,71,5,694.884995689305
"637",7,25.5,5.8,1,76,5,566.965396605277
"638",874,39.3,8.1,0,87,5,778.501593150819
"639",1471,16,4.5,0,83,1,803.568370135812
"640",486,23.2,8.6,0,94,1,901.435844879597
"641",28,23.1,6.5,0,78,5,672.449262828256
"642",772,29.6,5.5,0,87,5,674.87282147631
"643",495,38.6,6.5,0,74,5,648.514024152731
"644",1428,29.4,7.6,0,85,1,887.321527306146
"645",1258,21.4,3.6,1,77,1,654.249599925242
"646",2145,34.5,6.6,0,74,5,713.067422419166
"647",1650,31.1,8.8,0,74,5,780.313732180124
"648",1084,26.3,3.2,0,69,5,833.390241977759
"649",2466,24.1,8.3,0,62,1,964.603780369119
"650",2390,31.4,6.2,0,73,1,816.47273527924
"651",951,25.4,5.4,0,76,5,787.306274489189
"652",1584,33.8,5.3,1,88,5,645.125040978504
"653",849,38.4,8.6,0,90,5,592.886333454711
"654",349,28.9,7.2,0,92,1,955.342021720329
"655",427,19.8,5.8,0,79,1,779.115269624162
"656",2476,15.8,4.5,0,82,5,768.158068713577
"657",1025,27.2,5.6,0,71,5,625.317489340281
"658",701,16.3,7,0,62,5,700.072106847074
"659",1781,28.2,4.1,0,80,1,928.522248034521
"660",1020,23.8,8.8,0,71,1,809.105842490681
"661",1860,18.6,4.9,1,83,5,486.5124907461
"662",1598,34.5,7.5,1,89,5,553.672952461056
"663",2403,39.5,8.4,0,86,5,722.094804622854
"664",1209,21.2,8.4,1,65,1,709.959642034179
"665",912,21.4,3.1,0,79,1,844.821768203595
"666",401,17.2,3.2,0,71,5,679.245562537108
"667",1317,26.4,7.9,0,61,5,735.558583176074
"668",29,20.4,6.2,0,64,5,622.264174298228
"669",1925,24.3,9,0,63,1,822.221892722882
"670",1700,16,7,0,86,1,748.570082317262
"671",1290,20.6,8.5,1,62,5,479.124904928419
"672",791,39.4,5.5,1,64,5,525.310533536443
"673",1405,35,7.8,0,75,5,760.419252359619
"674",2,20.3,7,0,74,1,749.264387479828
"675",1433,32.9,3.2,0,73,1,815.683865446287
"676",1579,21.4,3.6,0,69,5,814.977008383721
"677",2063,32.4,4,0,85,5,775.93181777435
"678",2157,35.8,5.5,0,78,5,690.534129971638
"679",138,28.5,3,0,70,1,668.601253694699
"680",215,25,8.8,0,91,1,737.80025705928
"681",1971,16.7,3,0,71,5,773.96967104869
"682",1259,36.8,7.6,1,77,5,646.477432420943
"683",1585,20.7,8.5,1,68,5,491.165253706276
"684",968,20.5,6.6,0,68,1,907.140827547604
"685",1769,29.3,7.3,0,84,1,839.450619602576
"686",1963,32.4,7.3,0,63,5,675.241994531825
"687",1498,38.2,8.7,0,60,5,690.149462424839
"688",2057,18.4,6.6,0,82,5,545.755102916155
"689",2233,38,6.3,0,68,1,918.72028845828
"690",1942,34.2,3.2,0,65,1,937.225762975868
"691",639,23.3,7.2,0,75,5,714.063751976937
"692",86,22.9,8.7,0,75,5,678.463266541561
"693",1995,35,6.9,1,79,5,503.721529524773
"694",683,36.7,8.1,0,84,1,786.539427796379
"695",734,38,7.9,0,85,1,845.297522334537
"696",1913,38.3,3.9,0,65,5,818.435285550853
"697",324,19.4,3.1,0,79,5,861.554754769895
"698",942,32.7,7,0,82,5,781.496956571937
"699",1155,36.3,5,1,75,1,695.465166909465
"700",1960,35,7.2,0,93,1,908.674419104742
"701",2178,27.2,6,0,71,5,588.969642055842
"702",259,24.4,5.7,1,78,5,590.992257243488
"703",1176,29.9,3.5,0,64,5,660.065219279689
"704",2286,19.9,4.6,0,88,1,807.208386451627
"705",1317,38.7,6.5,1,67,1,848.701809362198
"706",1755,37.1,9,0,86,5,598.146426126671
"707",1103,18.4,4.6,0,71,5,563.153225024386
"708",1459,33.3,5.7,0,69,5,661.975105797561
"709",357,33,3.9,0,63,1,953.670478134882
"710",650,38.1,6.5,0,83,1,885.958542178074
"711",1182,28.8,6.5,0,70,5,837.212333556575
"712",376,34.7,3.4,0,75,5,757.057474033597
"713",768,15,5.1,0,66,5,680.560692861521
"714",2470,35.4,7.1,0,84,1,946.18300825047
"715",864,35.5,3.8,0,87,1,789.576105397039
"716",374,25.8,4.3,0,79,5,813.992997646953
"717",1387,25.5,8.7,0,87,5,742.618819683169
"718",853,34.8,4.7,0,89,5,729.502147110179
"719",1633,27.3,5.2,0,62,1,790.521454636473
"720",515,29.7,3.2,0,66,1,717.820360561988
"721",1298,34.6,7.4,0,90,5,590.13272333735
"722",1591,37.8,8.1,0,77,5,619.376035903891
"723",2267,36.5,5,0,91,5,650.912112804751
"724",2204,35.8,8.8,0,72,1,989.836644765455
"725",1256,37.1,5.3,1,93,1,662.844525390149
"726",1837,35.9,7.5,0,89,5,659.995864292917
"727",2039,17.6,7.4,0,82,5,684.699395427015
"728",1383,18.2,7,0,80,5,704.424207902048
"729",2410,17.2,9,0,81,1,743.776611459907
"730",1460,16.8,3.3,0,92,1,701.673777257868
"731",661,36.6,7.6,1,88,5,627.081409461486
"732",2382,28.6,6.4,0,87,5,665.384835377336
"733",1244,25.7,4,0,69,5,676.474639416362
"734",1867,21.8,3.6,0,86,1,937.572213522314
"735",2436,32.8,4.2,0,65,1,1073.83209411831
"736",1129,39.7,3.2,1,86,5,606.801567564253
"737",1590,37.5,6,0,81,5,767.184238011638
"738",1286,23.9,8.1,0,84,5,633.58497111282
"739",649,32.8,5.5,1,89,1,752.214331761934
"740",1354,20.4,4,0,92,1,835.357079200912
"741",522,39.2,8.3,0,77,5,690.171687576609
"742",1130,24.2,6.3,0,78,5,794.167815172113
"743",1453,37.2,7.6,1,87,5,580.318982177414
"744",2187,29.8,6,0,88,1,742.758716437189
"745",858,29.1,8.4,0,82,1,957.269131551342
"746",568,30.9,8.8,0,72,5,657.402503987153
"747",2023,35.3,4,0,73,5,845.759352653598
"748",813,39.3,7.7,0,88,5,771.216457608777
"749",2271,24.9,3.7,0,91,1,902.394453436136
"750",1712,36.9,3.8,0,64,1,985.669585895569
"751",264,16.1,8.3,0,65,5,670.052016285869
"752",1435,34.9,7.1,0,73,5,739.040522261833
"753",663,16.4,8.5,0,75,5,767.355916420153
"754",430,15.8,3.2,1,66,1,771.592310645307
"755",1546,34,6.7,0,71,1,819.34338551946
"756",951,19.8,8.7,0,71,5,668.620554330604
"757",270,39.8,8.1,0,84,5,564.775792160071
"758",2072,37.9,8.4,0,78,5,812.889130483381
"759",2408,25.2,6,0,87,1,878.518831791977
"760",1557,16.8,8.8,0,83,1,897.632674989291
"761",1576,15,6.5,1,66,5,472.841786356488
"762",1978,26.2,5.6,1,76,5,650.815730483737
"763",219,22.2,5.1,0,76,5,777.268476392298
"764",2395,36.3,3.2,1,78,1,736.6533106581
"765",1980,18.5,7.1,0,81,1,849.311190537022
"766",355,31.9,6.5,0,90,5,777.886591968127
"767",507,17.6,8.6,0,65,5,598.267587208344
"768",1411,15.4,3.7,0,67,5,798.870159014283
"769",1986,39.6,7.1,0,61,1,800.966557414116
"770",907,21.2,4.4,0,65,1,844.849878266299
"771",1619,26.4,8.7,0,86,5,760.911067132838
"772",2002,21.4,6.3,0,64,5,824.732888676226
"773",1336,28.7,7.5,0,61,5,690.2880030917
"774",2180,38.2,4.2,0,94,1,774.296684660173
"775",2311,35.9,3.6,0,68,1,816.93871349562
"776",453,22,7.1,0,79,5,817.480699896502
"777",2247,32.4,6.4,0,63,5,726.102357179237
"778",1909,29,6.9,0,67,5,673.174352416148
"779",2088,18.4,6.9,0,74,1,730.38647621482
"780",751,22.2,8.7,0,81,1,813.036607330044
"781",2104,15.1,6.5,0,62,5,662.655304624544
"782",432,37.1,8.9,0,65,5,775.830923727093
"783",161,38.4,3.6,0,72,5,825.461966385289
"784",689,38.8,4.8,0,70,1,886.326165225667
"785",1729,21.6,5.6,0,73,1,790.603044799839
"786",1769,38.3,5.7,0,63,5,693.303452331262
"787",1734,23.4,5.5,0,69,5,720.943761647989
"788",2128,27.8,4.8,0,84,5,756.016886048019
"789",18,18.4,4.3,1,71,1,552.43080072881
"790",1181,33.3,3.6,1,89,1,689.813616984369
"791",1701,35.7,3.2,0,80,5,674.716002400964
"792",1223,39.5,4.6,0,87,5,710.72167159679
"793",1974,25.1,7.3,0,88,5,803.968587882506
"794",2035,23.5,8.9,0,92,1,787.971001067975
"795",581,32.6,5.3,1,63,1,622.510159291172
"796",2288,35.4,7.2,0,87,5,682.131077776042
"797",266,16.1,8.8,0,65,5,637.540868782283
"798",933,15.7,6.1,1,85,5,491.12835105431
"799",2010,19.3,6.3,0,91,1,832.846419711132
"800",1847,33.9,6.7,0,72,1,794.96439176922
"801",372,15.9,7.4,0,73,5,582.072955738598
"802",862,20.4,4.6,0,66,5,792.612170280578
"803",595,31.2,7.9,0,89,5,681.775847170502
"804",1296,21.5,5.2,0,71,1,839.612356006789
"805",2285,36.4,7.8,0,64,1,860.26828820662
"806",400,26.7,6.8,0,88,5,779.136558156461
"807",1246,19.9,3.5,0,75,5,708.900057613694
"808",413,17.5,7.2,0,76,5,794.3544904585
"809",1426,23.5,7.6,0,70,1,767.489810086166
"810",1320,38.1,4.3,0,84,1,780.569021807363
"811",868,35.3,7.3,1,84,5,549.301115532095
"812",1849,34.2,4.7,0,71,5,802.484212233685
"813",1406,17,6.2,1,82,5,409.23626011936
"814",1097,29.3,5.8,0,91,1,885.942915093619
"815",1820,36.3,3.4,0,68,1,908.918930539706
"816",78,28.8,5.8,0,62,5,565.503803108974
"817",1847,16.5,7.7,0,78,5,629.90836922933
"818",1487,20.8,3.8,0,61,5,811.499827587977
"819",2445,23.5,3.4,0,74,1,986.551447294187
"820",616,35.2,5.1,0,77,1,721.62410276942
"821",1137,38.2,6.4,1,77,5,685.773806561095
"822",969,37.8,5.6,1,73,5,633.505031769164
"823",1275,19.6,3.1,0,64,5,589.643390690132
"824",1897,29.8,7.9,0,67,1,821.48681236819
"825",268,26.8,8.3,0,67,1,740.021625910109
"826",1024,20.1,3.9,0,75,5,652.938694584494
"827",1011,28.7,8.5,0,84,5,662.463846243918
"828",380,24.3,8.6,0,88,5,819.608439815541
"829",2452,19.9,8.4,1,69,1,569.098627140435
"830",1164,18.9,5.3,1,78,1,606.308727629948
"831",256,33.6,7.6,0,81,5,532.422721288943
"832",2163,30.6,4,1,94,5,565.531745211532
"833",1238,26.7,4,1,65,5,551.875859421367
"834",1002,26.1,4.7,0,86,1,847.949624546648
"835",1938,34.6,3.8,0,67,1,704.980985940589
"836",1498,27.1,7.8,0,91,5,729.005326811845
"837",1778,17.7,5.3,1,83,5,555.318020338503
"838",1911,27.3,8.7,0,69,5,803.69518372075
"839",2142,26.6,4.3,0,85,1,916.793668596074
"840",2443,31.5,4.7,0,60,1,782.669869142895
"841",1870,30.4,4.8,0,68,5,710.277266909058
"842",1146,35.1,3.1,0,63,5,720.372994562301
"843",971,22.2,7.3,0,94,5,798.589587615182
"844",370,36.2,4.7,0,74,1,788.822360666624
"845",1857,30.7,7.7,0,70,1,693.2012214597
"846",2152,35.4,6.8,0,66,5,765.528256671193
"847",334,19,7.5,1,82,5,482.43736611912
"848",395,36.3,7.9,0,85,5,650.070322568839
"849",620,27.5,6.1,1,80,1,715.933892449054
"850",741,28.3,3.9,0,89,1,976.611012414408
"851",23,15.6,7.9,1,85,5,518.826746983298
"852",2299,29.1,4.2,0,68,5,704.725752638963
"853",65,34.2,5.4,0,86,5,639.216811109024
"854",123,31.2,8.5,1,87,1,643.374653280868
"855",1713,23,6.7,0,66,1,937.593240127899
"856",2172,19.6,3.1,0,78,5,631.462053896394
"857",845,23.3,4.7,0,85,5,762.82861273891
"858",2400,26.6,6.4,0,74,5,824.988720853192
"859",1373,31.5,8.5,1,61,1,681.83091271203
"860",626,17.6,7.7,0,78,1,884.753433611089
"861",180,23.9,3.4,1,66,5,427.223598208123
"862",705,32.8,7.7,0,65,5,745.150956201057
"863",2031,27.3,6.2,0,83,5,746.415455111613
"864",581,33.3,4.8,0,61,1,987.391711111801
"865",1460,33.5,6.9,1,91,1,731.291705839491
"866",520,26.9,5.8,1,87,5,581.922689937831
"867",1881,34.8,4,1,75,5,587.429473913896
"868",1470,29.3,3.6,0,83,5,762.986849877052
"869",1488,23.3,8.1,0,72,1,763.397854962386
"870",421,20.2,3.9,1,69,1,806.221060932148
"871",2114,20.7,5.3,0,73,5,682.980124807606
"872",976,21.2,4.1,0,74,5,639.853482600302
"873",1815,23.2,8.6,0,69,5,733.218496059999
"874",457,33.4,5,0,82,1,782.964007098538
"875",694,38.1,4.6,0,85,1,714.805622340646
"876",1365,26.3,6.9,0,91,5,718.276618537493
"877",1545,36.2,4,1,76,5,635.126447006284
"878",2124,26.2,7.3,1,79,5,716.830855340231
"879",2040,19.4,4.9,0,82,1,848.107926023658
"880",1893,19.4,4.2,1,75,1,696.484865170593
"881",291,18.9,6,0,68,5,442.215267852104
"882",1876,36.4,8,1,65,5,538.397678077066
"883",2406,30,6.4,0,67,5,664.036608813331
"884",1985,24.2,4.3,0,61,1,843.002488840527
"885",455,26,3,1,92,1,722.317290469073
"886",345,18.7,5.2,0,62,5,531.200955369665
"887",2335,16.3,6.4,0,83,5,691.684039429917
"888",1260,25,4.8,0,73,5,660.268835909665
"889",268,36.5,4.9,0,81,1,846.15342906133
"890",2164,26,3.3,0,76,1,737.999428952268
"891",2001,23.8,4.4,0,89,5,842.062776520227
"892",455,27.1,3.4,0,87,5,726.600924747375
"893",192,31.7,3.8,0,91,5,662.416773332128
"894",1071,35.1,7.5,0,91,1,827.963161709098
"895",129,28.8,8.3,0,75,1,741.573441366199
"896",478,35.8,8.5,1,81,5,630.902755019876
"897",1584,33.8,7.1,1,79,5,568.193982883046
"898",389,19.6,4.2,0,63,5,734.064771580355
"899",2002,28.5,6,0,75,1,817.336251819506
"900",1175,15.1,7.3,0,78,1,619.619170040824
"901",1133,26.4,8.6,0,62,5,718.504531417663
"902",2496,24.9,5.9,0,83,5,667.88371806033
"903",134,16.6,4.9,0,71,5,599.023267692731
"904",802,30,4.5,0,92,1,805.984832870308
"905",153,17.3,5.8,1,78,1,583.459257807893
"906",2219,23.8,3.5,0,67,5,756.590181441667
"907",1397,39.4,4,0,70,5,853.264069433014
"908",1203,21.9,4.5,0,72,5,748.199061110305
"909",1535,38.1,8.5,1,84,1,760.198087555667
"910",42,25.4,3.2,0,75,1,854.621382903618
"911",1510,21.8,3.7,0,65,5,740.901091011862
"912",2154,27.6,3.3,0,93,5,734.623213329663
"913",2192,28.2,4.5,1,94,5,641.562914933699
"914",1864,20,3.9,0,69,1,950.05057232144
"915",301,32.2,8.4,0,76,1,790.572689617208
"916",1001,24.8,4,1,85,5,643.357177796618
"917",953,24.5,4.1,0,63,5,840.878014429472
"918",2427,15.9,6.2,0,72,5,556.536988879088
"919",1027,17,6.5,0,82,1,745.193496870343
"920",60,25.9,6.2,0,62,1,762.901682045776
"921",2126,17.6,3.4,0,74,5,708.481505586921
"922",911,28.6,3.7,0,82,5,803.858939713488
"923",214,23.8,6.3,0,92,5,606.150161199427
"924",2283,30.1,4.3,1,78,1,746.869046101347
"925",1431,15.9,6.9,0,65,1,861.99318690924
"926",1831,21.7,6.7,1,79,5,671.370713463208
"927",22,18.6,8.2,0,88,5,603.659425217969
"928",1514,30.6,3.5,0,82,5,879.329361044802
"929",156,27.1,4,1,66,1,827.899302379228
"930",1832,16.3,8.8,0,77,1,652.524675289169
"931",995,32.4,7.1,0,85,5,791.596536338329
"932",248,23.9,6.4,1,92,5,508.093416163077
"933",2294,31,4.8,1,82,5,488.749754234838
"934",1506,26.8,7.5,1,60,1,686.426542610085
"935",838,35.9,5.9,1,69,1,669.731736078393
"936",1672,18.3,3.5,0,94,5,719.010526419152
"937",570,16,3.8,0,77,5,666.337337682489
"938",1053,31.4,5.3,0,94,5,757.614319771528
"939",2375,17.7,5.4,0,82,1,673.561563257438
"940",2301,28.4,3.4,0,77,1,939.539844942434
"941",1129,15.8,4.2,0,61,5,605.625218024943
"942",1539,24.4,4.4,1,60,5,593.372103680546
"943",1275,31.4,6.9,0,74,5,564.569851670725
"944",80,16.8,3.3,0,89,1,776.685693340066
"945",1756,24,4.6,0,60,1,878.759623745767
"946",2129,24,4.1,0,82,5,823.989441936525
"947",232,30.8,7.7,0,76,5,723.804249428213
"948",1050,30.3,6.4,0,85,5,735.158672036293
"949",827,28.4,3.1,1,92,1,694.448084225102
"950",1124,29,8.5,0,62,1,999.279999453574
"951",1457,34.7,6.9,0,64,5,843.029657728039
"952",380,35,7.8,0,82,5,555.660334066488
"953",1617,39.2,7.3,0,72,5,771.530711006684
"954",762,19.7,7.1,0,73,1,799.504291211876
"955",2228,35.8,8.5,1,77,1,638.074646583603
"956",2081,32.5,8.8,0,66,5,599.839607168299
"957",829,29.6,7.6,1,70,5,697.496476769447
"958",24,38.8,7.1,0,84,5,681.037628588577
"959",321,30.3,7.1,0,81,1,831.153188707928
"960",506,24.8,8.8,0,68,1,771.829755255021
"961",1148,36,7.6,0,79,5,686.555351743785
"962",488,26,6.4,0,90,5,782.933025527745
"963",514,23,3.5,0,75,5,853.359881276265
"964",84,18.3,6.7,0,79,1,586.776427618073
"965",615,35.1,5.5,0,61,1,712.5518516715
"966",2304,20.5,4.6,0,66,5,728.197690433202
"967",2053,19.5,8.6,0,94,5,676.151009288151
"968",183,17.4,6.9,0,94,5,553.413304814603
"969",970,37.9,7.6,0,68,1,725.872088518615
"970",2002,36.2,3.9,0,70,1,790.963012581536
"971",1682,25.3,5.6,0,68,5,624.355160747655
"972",210,22,3.1,1,77,5,498.96984656419
"973",1543,37.7,6.4,0,62,5,670.069556900611
"974",2027,18.1,6.5,0,76,1,699.588734741944
"975",552,22.6,5.4,0,62,1,929.739305978486
"976",354,20.3,6.6,0,75,5,628.332926193252
"977",1820,33.1,3.6,0,64,5,805.551135617619
"978",2286,39.9,7.7,0,81,5,687.875320560609
"979",757,29.4,4.9,0,68,1,756.533461867366
"980",1795,17.3,4.6,0,85,1,770.206163738233
"981",477,20.9,6.5,1,84,5,695.968545841364
"982",2262,23.9,8.3,0,94,5,817.843444567795
"983",1569,22.2,6.5,0,62,5,803.742740536109
"984",1572,33.7,3.3,0,70,1,769.245765497908
"985",473,16.9,4.1,0,90,1,680.898448436831
"986",1539,19.8,8.9,0,73,5,678.905471759693
"987",1889,20.5,8.9,0,82,5,642.432808550075
"988",235,32.5,4.3,0,70,5,728.772070650787
"989",1075,30.7,6.8,0,77,1,831.673536395344
"990",1716,19,5.7,0,78,1,806.324176148822
"991",1387,20.4,7.7,0,60,5,861.740981104473
"992",1929,16.5,6.8,1,93,5,536.037737581258
"993",2105,32.6,5.5,0,83,5,725.147955918995
"994",450,38.2,5.9,0,91,1,834.88267896076
"995",1283,32.7,7.8,0,91,1,756.414573115762
"996",1911,22.8,3.7,0,92,5,771.41258532647
"997",1096,38.2,4.7,0,66,5,615.777050222581
"998",81,32.7,7.1,1,78,5,454.833219565141
"999",1111,35.8,7.8,0,66,1,922.256190958433
"1000",401,37.3,6.7,0,78,1,816.524322210656
"1001",485,31,4.6,0,68,5,808.121372705015
"1002",1040,19.3,5.4,0,66,5,606.026981728307
"1003",2183,31.6,8.9,0,83,5,779.936063243076
"1004",1459,16.7,8.2,1,92,1,705.731646235411
"1005",2118,36.9,3,0,67,1,811.717219359707
"1006",1008,32.7,8.5,0,87,5,819.795018962274
"1007",2049,15.9,6.6,1,63,5,568.749617397164
"1008",334,39.3,6.3,0,88,5,649.999209097587
"1009",2054,33.5,5.5,0,86,1,870.068572903983
"1010",2275,39.9,7.7,0,93,1,810.273132880684
"1011",1075,37,3.4,0,67,5,868.904222516964
"1012",2349,16.6,3.9,1,75,5,631.267994572408
"1013",1277,39,8,1,62,5,619.601944682654
"1014",1242,25.6,6.1,0,79,1,791.382080467883
"1015",2492,22.9,5.8,0,60,1,974.003827723209
"1016",639,25,5,0,79,5,679.017381781402
"1017",563,26.8,4.9,0,61,5,666.808898436526
"1018",519,25.5,5.5,1,73,5,662.171681481414
"1019",1952,25.9,6,0,82,1,690.537573358355
"1020",878,34,4.5,0,67,1,957.57461914327
"1021",356,23.6,3.5,0,62,5,813.911119033583
"1022",263,33.2,3,0,88,5,601.429775151579
"1023",2050,20.9,3.3,0,71,5,646.522293806387
"1024",1342,27.5,3.8,0,82,1,845.17466656398
"1025",1845,17.6,5.5,1,61,1,769.309508237833
"1026",1008,30.5,8.3,0,89,5,635.178027488291
"1027",2143,22.6,8.3,0,84,5,733.235677254076
"1028",1466,34.8,5.9,0,61,5,697.264542461683
"1029",768,34.3,3.4,0,81,1,871.858010646732
"1030",2309,37.1,3.6,1,70,1,851.814041717444
"1031",419,22,8.5,0,64,5,745.613612265637
"1032",341,18.4,4.7,0,77,5,626.957545875727
"1033",12,23.5,4.4,0,77,5,679.604650521651
"1034",2067,26.4,8.8,0,90,1,808.505935947566
"1035",1023,31.7,8.3,0,88,1,931.773184325236
"1036",410,29.5,6.1,0,60,5,759.48241292499
"1037",1594,27.1,6.4,0,70,5,676.245181169361
"1038",894,20.3,5.5,0,68,5,625.955330417491
"1039",2246,30.8,3.9,0,73,1,793.335348072772
"1040",956,30.4,5.6,0,73,1,871.779376524501
"1041",1655,38.3,6.2,1,87,5,616.984208397722
"1042",1261,17,4.6,0,66,5,476.748317057112
"1043",1805,19.5,4.6,0,88,5,620.464635877094
"1044",1985,21.7,3.1,0,84,1,779.537916233918
"1045",1716,36.9,5.4,1,67,1,645.178258298741
