"","x.ph","x.N","x.P","x.K","x.depth","x.temp","x.rain","x.plant"
"519",7.8,35,114,26,48.25,29.1,642.24,2
"520",8.5,152,63,96,32.18,25.8,1055.76,2
"521",8.1,44,41,55,22.93,19.7,871.17,1
"522",6.6,120,53,61,25.02,23.5,1111.52,1
"523",7.8,161,93,75,50.3,19.3,931.54,0
"524",8,114,59,62,58.38,38.7,1074.23,1
"525",6.8,129,46,45,59.68,38.7,715.35,1
"526",8.1,74,64,55,24.35,33.5,988.85,2
"527",6.2,153,64,85,56.34,32.4,955.33,0
"528",7.3,57,29,118,44,17.7,593.85,2
"529",8.3,113,115,95,56.96,16.5,753.78,0
"530",6.3,136,31,119,26.02,36.6,951.66,0
"531",6.3,49,81,113,27.97,15.5,928.04,0
"532",6.7,76,88,87,56.74,30.6,611.97,2
"533",8.4,35,102,116,41.53,24.2,673.8,0
"534",8.8,75,119,4,37.47,23.2,616.03,2
"535",8.2,96,57,48,41.72,21.5,828.42,2
"536",8.5,88,29,10,26,27.7,857.65,2
"537",7.4,81,34,17,38.91,30.8,1108.07,0
"538",6.2,72,34,67,30.48,37.5,605.28,2
"539",7.2,29,58,1,35.62,36.3,737.78,0
"540",6.6,84,70,73,32.08,22,859.36,1
"541",8.3,132,92,5,22.13,28.1,827.97,0
"542",8.6,47,22,60,37.41,31.2,1061.09,2
"543",8.8,165,79,76,24.49,20.6,1168.06,0
"544",6,107,31,88,29.61,18.2,994.16,2
"545",8.5,72,116,104,15.15,16,1040.17,0
"546",8.9,66,52,88,36.74,31.4,1096.84,2
"547",6.7,38,35,110,20.02,39.7,969.84,0
"548",6.6,37,107,73,42.18,22.3,875.21,1
"549",8.8,94,66,75,20.44,20,968.02,2
"550",7,127,93,5,24.71,23.6,566.13,2
"551",8.8,29,112,99,55.59,22.5,1183.82,0
"552",8,82,101,105,55.07,17.9,822.69,2
"553",8.2,127,25,9,35.52,35.1,699.68,2
"554",7.7,178,20,7,38.28,17.2,581.93,2
"555",6.8,40,71,20,44.42,18.8,939.18,1
"556",8,98,46,94,57.35,16.1,924.97,1
"557",8.2,170,78,60,26.16,19.5,1106.08,0
"558",6.5,150,24,19,40.32,15.4,1051.06,2
"559",7.8,33,74,78,38.99,36.6,617.91,1
"560",6,135,66,103,56.51,35.1,842.31,1
"561",7.8,77,51,88,39.53,32.9,1104.95,0
"562",8,47,73,31,18.93,39.1,623.17,1
"563",6.3,108,77,71,44.51,30.2,594.18,2
"564",7.6,76,64,106,20.55,27.9,806.96,2
"565",7.8,151,78,46,57.24,19.7,1142.16,1
"566",6.2,74,106,40,29.47,20.9,1027.16,2
"567",6,52,117,30,21.11,28.1,535.95,2
"568",7.5,90,70,34,35.11,39.3,1009.06,2
"569",6.9,116,110,18,51.62,38.4,1113.81,0
"570",8.9,56,70,108,36.54,18.6,960.75,2
"571",7.6,76,79,37,20.99,20.9,894.75,2
"572",7.2,175,119,67,44.08,36.8,745.1,0
"573",7.9,115,91,53,56.75,20.6,850.28,2
"574",7.7,158,20,8,20.96,16.6,1083.69,2
"575",7,38,110,9,48.99,37.3,763.55,0
"576",7.2,24,55,44,47.96,20.8,649.76,1
"577",6.1,31,116,77,28.08,34.2,957.94,0
"578",8.8,168,32,66,59.62,32.7,895.78,1
"579",7,66,117,89,41.27,38.3,1033.41,0
"580",6.3,163,113,23,33.99,25.6,784.44,0
"581",8,65,83,119,42.82,20.8,802.18,0
"582",8.2,85,92,100,53.04,15.6,863.65,2
"583",6.5,115,109,86,49.25,20.4,816.75,0
"584",8.2,105,32,43,16.16,20.1,862.87,2
"585",6.3,66,107,64,52.26,39.2,878.92,0
"586",7.9,118,55,49,59.8,20.7,950.48,1
"587",7,112,27,39,58.52,33.6,792.79,2
"588",7.9,118,103,105,28.79,17.6,1062.1,2
"589",7.6,159,106,31,37.85,15.2,553.41,0
"590",6.6,98,76,13,20.98,25.9,882.79,2
"591",6.1,174,115,73,35.16,16.3,720.67,0
"592",6.7,124,81,30,58.99,37.4,684.2,1
"593",8.8,155,110,19,59.61,39.2,740.51,0
"594",6.8,158,69,76,55.94,15.2,902.92,1
"595",8.9,27,38,25,35.13,34.3,642.95,1
"596",7,73,101,3,22.87,20.9,714.23,2
"597",6.4,37,87,3,59.74,16.2,879.71,1
"598",7.9,156,105,0,53.96,35.1,747.15,2
"599",6.6,131,86,73,28.25,24,878.66,0
"600",7.2,130,32,94,16.53,31.3,897.97,0
"601",6.9,53,118,14,25.85,24.7,1008.71,0
"602",6.4,64,107,105,41.94,39.5,1154.92,0
"603",6.1,122,90,118,42.66,32.7,1184.35,0
"604",7.3,167,44,5,24.9,17.9,1191,2
"605",8.1,92,23,4,40.02,20.4,979.12,2
"606",6.9,76,69,33,17.87,39.8,1125.16,1
"607",6.2,91,40,89,44.72,20.4,826.11,0
"608",6.3,43,20,52,25.71,26.7,1148.88,1
"609",7.1,173,119,11,49.32,38.4,1127.39,0
"610",8.6,162,61,98,41.61,37,760.54,2
"611",8.9,113,90,6,30.43,26.9,747.16,2
"612",8,29,30,98,21.84,16.2,1116.73,2
"613",8.7,165,38,39,55.16,31.7,694.15,1
"614",6.7,21,101,110,29.19,20.3,1092.05,0
"615",7.2,75,67,72,53.32,25.5,713.83,1
"616",8.2,134,43,57,46.12,16,676.56,2
"617",7.6,113,58,10,15.98,22.8,541.47,2
"618",6.5,35,86,81,33.72,30.3,1172.37,1
"619",6.5,156,42,18,24.28,24.4,1186.37,0
"620",8,64,77,19,22.66,28.5,865.16,2
"621",8,120,51,102,56.21,37.6,1080.91,2
"622",7.1,99,31,86,34.27,19.4,1049.3,2
"623",7.9,168,119,23,22.07,18.7,932.41,0
"624",7.9,144,106,75,30.43,28.4,587.62,2
"625",6.4,129,89,48,27.86,38.4,1161.96,0
"626",6.9,144,63,104,32.34,22.6,588.67,0
"627",6.7,75,62,70,37.26,28.3,1185.88,0
"628",7.7,109,67,81,41.44,17.2,941.14,2
"629",7.3,61,77,32,20.75,30.3,1186.51,0
"630",6.4,52,76,28,18.03,32.3,610.91,1
"631",6.9,24,50,50,27.84,39.5,698.6,1
"632",8.7,167,26,72,27.35,20.4,792.16,2
"633",6.1,150,29,24,29.23,25.2,786.49,0
"634",8.2,63,64,62,40.39,19.2,1012.51,2
"635",6.2,131,62,62,38.7,25.8,692.97,0
"636",8.4,35,111,36,44.21,29.7,737.84,1
"637",6.6,79,89,104,26.07,19.8,627.65,0
"638",8.6,26,51,2,17.94,33.4,763.92,1
"639",7.1,71,43,111,47.35,24.5,1127.7,0
"640",6.1,125,80,84,33.11,23.9,716.99,0
"641",7.7,37,82,85,56.66,22.9,1032.33,1
"642",7,45,47,86,33.54,22.8,949.68,1
"643",7.6,90,89,9,27.26,19.8,901.94,2
"644",7.6,59,90,48,39.26,22.4,1096.16,2
"645",8.4,79,91,60,24.1,16.5,592.73,2
"646",6.1,48,73,107,27.23,20.9,537.77,2
"647",7.4,36,37,24,22.48,34.3,547.23,1
"648",8.5,78,25,47,29.45,31.1,1009.64,2
"649",7,173,30,76,41.75,37.4,813.91,0
"650",6.5,106,90,96,24.92,28.2,529.75,2
"651",7.7,51,69,99,53.43,27,519.4,2
"652",6.3,70,45,45,19.45,36.6,924.24,1
"653",7.8,151,99,38,53.11,22.5,531.02,2
"654",6.6,94,103,37,30.28,26.3,1086.08,2
"655",8,121,65,15,22.39,18.4,614.16,2
"656",7.3,51,25,76,23.26,39.4,559.04,2
"657",6,100,31,104,48.52,39.8,739.46,2
"658",7.1,39,33,117,57.55,25.2,525.24,2
"659",8.3,20,111,52,49.83,16.7,734.8,0
"660",8,103,39,19,32.61,34.2,874.14,2
"661",8.1,76,43,84,25.77,18.6,811.44,0
"662",8.2,144,39,112,28.28,36.6,633.85,2
"663",8.3,126,37,47,32.74,26.8,1077.01,0
"664",7.7,63,63,11,37.11,34.1,916.49,2
"665",6.1,126,109,54,19.68,15.9,1117.9,0
"666",7.5,36,34,35,26.45,36.6,725.64,2
"667",7.8,30,23,60,16.52,20.4,726.79,1
"668",8.1,55,99,37,32.99,27.7,1091.87,2
"669",7.6,105,90,90,19,27.5,964.06,2
"670",6.1,171,94,104,47.36,23.7,647.96,0
"671",6.8,174,61,116,44.62,33.3,811.24,0
"672",8.3,162,96,119,18.18,20.6,943.19,0
"673",7.6,98,30,43,24.82,34.9,672.95,2
"674",7.7,88,58,21,20.65,28.4,575.08,2
"675",7.5,90,25,9,43.39,24.3,750.53,2
"676",8.8,37,38,29,42.21,27.6,1016.69,1
"677",6.1,167,112,113,37.4,35.5,613.06,0
"678",6.8,81,106,62,21.34,18.1,538.75,2
"679",7.1,64,58,85,34.39,35.2,1194.51,0
"680",8.9,161,74,97,57.49,32,777.01,1
"681",7.4,30,52,99,16.42,31.4,561.13,1
"682",7.3,55,20,116,44.82,18.5,624.54,2
"683",6.7,42,27,44,37.02,29.7,866.86,0
"684",7.9,23,114,107,51.59,27.8,667.94,2
"685",8,107,33,62,21.41,29.6,655.34,2
"686",8.3,134,105,109,42.6,25.1,705.02,0
"687",7.2,76,26,15,21.64,38.5,516.94,2
"688",8.7,173,62,8,36.97,27,1125.43,2
"689",7.9,171,109,116,56.52,17.2,905.46,0
"690",6.8,38,66,85,53.25,37.5,869.65,1
"691",8.6,172,87,36,49.73,32.4,602.19,2
"692",6.8,147,86,60,24.05,38.3,528.58,2
"693",7,122,107,9,16.48,37.6,1038.83,0
"694",7.8,147,66,33,44.23,17.4,815.38,1
"695",6.1,167,37,88,34.33,30.2,871.09,0
"696",8,141,86,110,59.83,16.9,921.86,1
"697",7.8,172,107,79,40.45,27,644.46,0
"698",6.3,96,45,52,46.91,17.5,578.46,2
"699",8,44,118,119,55.64,31.8,886.32,0
"700",6.1,30,67,85,19.21,33,1037.04,1
"701",7,174,91,51,31.94,26,987.22,0
"702",7.2,41,116,17,48.29,37.6,953.84,1
"703",6.1,26,109,93,34.69,27.4,649.74,0
"704",7.9,150,27,37,43.41,18.8,914.55,2
"705",7.5,32,85,3,52.12,15.7,1148.17,1
"706",7.6,23,52,23,52.97,22.7,880.62,1
"707",7.6,90,30,35,15.7,26.2,500.02,2
"708",8.4,55,30,16,41.44,26.2,938.79,2
"709",7.7,136,79,117,21.56,34.3,845,0
"710",7.5,93,38,26,46.66,31.7,864.85,2
"711",6.4,56,33,110,44.97,22.8,836.29,0
"712",8,122,51,31,34.92,20.6,861.07,1
"713",6.5,88,67,117,35.23,20.6,528.95,0
"714",8.1,91,118,20,29.41,16.9,560.6,2
"715",7.4,63,35,78,26.12,20.1,1093.64,0
"716",8.9,153,59,79,56.64,39,675.17,1
"717",8.9,167,58,46,38.72,37,1023.1,0
"718",7,150,97,45,46.84,27.5,1099.22,0
"719",8.1,69,66,36,27.54,28.3,618.57,2
"720",7,108,66,45,46.96,22.1,995.73,1
"721",8.8,172,25,40,46.62,22.5,1187.38,0
"722",7.8,97,99,33,58.39,39.7,790.42,1
"723",7.5,160,96,110,18.65,33.1,605.88,0
"724",8.8,50,96,107,27.49,39.9,742.75,2
"725",6.9,47,29,103,58.67,35.5,762.46,0
"726",8.8,165,88,8,24.23,15.6,1058.06,2
"727",6.5,160,55,79,19.51,34.1,1038.07,1
"728",6.2,78,28,46,24.19,27,633.78,2
"729",7.6,55,26,7,38.6,20.1,604.45,2
"730",6.4,100,65,12,35.19,30.1,1168.42,2
"731",6.7,24,42,12,32.29,31.8,710.09,0
"732",7.8,118,85,24,54.36,38.4,765.8,1
"733",6.8,177,107,13,49.08,34.3,878.17,0
"734",6.7,48,116,13,24.52,25.4,1071.26,2
"735",7.4,66,103,38,56.99,30.6,644.78,2
"736",7.6,104,97,109,16.81,25.3,531.12,2
"737",7.7,120,96,72,21.13,16.4,627.14,2
"738",7.7,167,34,21,20.36,39.5,684.93,2
"739",7.3,127,93,54,46.37,26.8,600.07,0
"740",8.2,84,95,89,50.55,30.6,1052.98,2
"741",8.3,23,46,115,51.1,18.4,1192.17,1
"742",8.4,36,87,90,25.58,20.4,928.45,1
"743",8.9,37,104,41,56.53,31.7,1084.9,1
"744",6.4,139,86,55,33.5,30.2,843.74,1
"745",8,75,32,79,15.59,22.4,1107.85,2
"746",6,84,99,26,22.59,17.2,710.8,2
"747",8.8,26,47,27,28.27,21.7,580.25,1
"748",8.7,72,45,94,33.48,38.3,502.05,2
"749",8.4,61,61,43,40.05,36.6,1101.09,2
"750",6.1,144,66,98,32.16,27.1,774.48,0
"751",7.5,135,102,88,38.54,33.4,890.84,0
"752",7.3,53,52,111,23.78,19.6,540.06,2
"753",8.6,111,106,24,37.86,26.1,524.87,2
"754",6.3,41,107,66,25.74,36.8,821.55,1
"755",6,108,35,39,57.23,15.7,626.07,2
"756",6.3,126,97,55,16.34,38.3,1072.5,1
"757",8.3,145,90,65,24.75,36.6,631.82,2
"758",7,118,110,58,19.94,25.7,515.54,2
"759",9,50,75,16,33.52,23.6,802.85,2
"760",8.3,124,49,93,46.14,27.1,664.76,2
"761",6.1,43,117,22,48.7,38,1145.09,0
"762",7.4,77,112,110,45.01,26.4,666.56,2
"763",6.7,46,69,55,56.64,34.6,960.03,1
"764",6.3,108,74,46,16.36,34.9,743.12,1
"765",6.8,21,49,99,57.85,17,793.95,1
"766",8.7,145,88,81,33.67,22.5,911.68,2
"767",7.1,152,67,119,28.78,31.5,646.37,0
"768",8.3,28,50,15,42.3,26.8,674.84,2
"769",7.7,132,49,20,23.31,36.8,906.9,0
"770",8.6,47,98,29,25.03,30.8,785.43,1
"771",7.1,156,55,108,38,25.8,938.57,0
"772",6.7,70,41,8,24.14,30.8,790.5,2
"773",6.1,86,30,41,50.2,22.6,990.81,2
"774",8.9,86,32,107,53.72,23.2,780.98,2
"775",7.7,136,109,42,34.25,38.8,769.41,0
"776",8,23,35,10,24.18,28.6,1037.83,2
"777",6.4,68,94,99,37.82,35,1013.39,0
"778",7.9,125,32,14,16.15,15.9,964.45,2
"779",8.8,105,100,111,15.65,24,547.42,2
"780",7.3,59,101,8,46.59,35.6,841.52,2
"781",6.7,174,29,33,59.94,26.5,589.27,2
"782",7.3,98,66,54,51.95,30.4,1194.15,1
"783",7.9,160,29,51,26.26,38.2,770.91,0
"784",8.7,74,45,66,23.51,33,579.82,2
"785",7,20,41,56,35.57,33,677.3,1
"786",6.8,55,107,80,30.92,26.8,708.11,2
"787",8,97,57,109,23.42,39.7,536.81,2
"788",8.1,57,53,24,32.32,34.7,558.48,2
"789",7.7,159,45,55,45.25,22.6,634.83,2
"790",8,34,37,68,31.57,16.3,639.67,2
"791",7.1,89,73,5,54.01,18.5,714.74,2
"792",8.4,104,30,69,49.38,28.4,962.19,2
"793",7.2,130,33,36,55.13,24,920.68,0
"794",6.8,28,99,41,39.56,16.1,1179.16,1
"795",6.8,45,53,65,44.46,35.3,1054.29,1
"796",6.2,123,108,26,59.62,31.4,585.97,0
"797",7.1,80,109,51,40.14,17,567.91,0
"798",7.3,35,29,13,47.36,21,749.79,2
"799",6.4,110,74,71,59.6,20.2,783.05,1
"800",6.4,68,37,81,35.53,16,990.65,2
"801",8.3,82,90,48,57.89,15.1,698.9,2
"802",8.5,170,88,68,50.97,22.7,1023.99,1
"803",6.9,71,23,34,35.42,31.9,758.26,0
"804",6.1,71,61,11,16.14,34.7,633.03,2
"805",6.3,32,97,10,49.59,16.5,1025.41,0
"806",9,124,51,106,18.89,33.6,1088.45,1
"807",8.1,62,27,118,35.31,28.6,861.34,2
"808",6.2,75,21,87,57.02,18.9,906.08,2
"809",8.7,127,88,24,35.05,27.1,686.66,2
"810",6.1,151,34,79,21.24,31.4,996.75,2
"811",6.4,175,119,24,57.14,25,747.93,0
"812",7,139,117,111,31.66,27.9,752.34,0
"813",8.5,74,78,81,36.2,26.8,1141.13,0
"814",7.1,125,93,3,26.29,27.6,1009.85,0
"815",6.2,155,46,114,23.53,28.1,506.21,0
"816",8.4,29,114,17,31.98,25.6,873.91,1
"817",6.8,92,106,96,24.59,22.4,527.3,0
"818",8.4,123,62,18,55.24,21.5,660.48,1
"819",6.7,84,111,36,28.96,32.6,516.79,0
"820",8.3,126,57,84,32.24,15.6,587.59,2
"821",8.1,25,31,58,30.36,32.1,636.87,2
"822",8,94,88,72,18.49,26.7,1053.04,1
"823",6.8,89,119,54,56.45,18.6,964.27,0
"824",8.5,51,29,118,58.93,18.6,690.27,2
"825",8.4,124,56,31,29.69,27,667.13,2
"826",8.1,145,52,12,37.57,23.6,1003.31,2
"827",7.7,102,70,50,40.63,17.6,707.53,2
"828",6.3,93,26,12,16.41,37.4,1053.25,2
"829",7.4,160,33,88,20.1,24.7,826.66,0
"830",8.2,38,61,57,39.91,38.7,653.33,2
"831",6,162,85,49,30.3,27.4,674.97,2
"832",6.2,43,117,92,50.78,23.8,520.07,0
"833",6.2,101,88,65,57.91,24.5,878.17,1
"834",7.8,41,91,92,55.84,15.6,561.3,2
"835",9,32,55,48,30.35,38,864.41,1
"836",8.7,102,43,89,30.22,36.9,925.68,2
"837",6.9,146,41,32,53.04,25.5,858.79,1
"838",8.6,23,51,12,59.59,17.1,638.95,2
"839",8.8,112,100,45,20.09,26.2,952.19,0
"840",7.6,85,29,82,42.66,29.9,523.33,2
"841",7.2,71,62,10,48.59,23.4,926,0
"842",6.6,84,51,0,50.31,21.7,739.31,1
"843",7.8,41,47,91,49.36,24.1,728.06,0
"844",6.9,120,35,13,51.97,22.3,584.1,2
"845",7.4,81,114,50,59.55,33,811.81,0
"846",8.7,96,96,44,26.03,23,823.8,2
"847",8.7,53,26,7,43.14,22.5,810.39,2
"848",7.7,29,78,62,46.21,29.9,1081.04,1
"849",8.9,153,83,7,27.32,37.9,694.44,2
"850",8.1,120,88,103,37.22,21.3,583.24,2
"851",6.8,32,95,119,27.64,16,949.8,0
"852",6.1,68,72,4,44.26,27,941.2,2
"853",7.9,51,113,5,29.57,34.6,988.1,2
"854",6.6,175,53,59,38.64,15.3,590.26,2
"855",8.4,144,48,85,21.85,30,608.54,0
"856",6,175,53,40,52.21,36.2,1027.6,1
"857",7.3,52,89,85,24.97,19.6,724.67,0
"858",8,49,80,106,19.19,29.9,844.5,1
"859",7.1,90,116,65,40.85,25.7,1169.09,0
"860",7.2,137,115,110,18.89,32.7,533.34,0
"861",8.6,107,29,13,57.15,23.9,825.24,2
"862",6.2,144,49,108,19.57,24.2,664.8,0
"863",7.6,103,25,19,39.66,15.3,1004.3,2
"864",8,121,76,83,47.21,26.4,771.06,2
"865",7.1,59,64,75,39.47,35.6,894.51,0
"866",8.1,176,88,91,28.49,21.8,940.15,2
"867",9,143,71,11,55.68,20.5,816.6,2
"868",6.6,61,112,116,20.86,18.5,1010.96,0
"869",7.2,58,95,17,51.8,37.9,1087.5,0
"870",8.1,134,118,105,55.6,37.5,1185.77,0
"871",7.5,43,116,30,39.78,36.2,1090.4,0
"872",6.8,144,65,76,30.48,30.3,776.34,1
"873",8.6,90,21,110,56.51,33.4,665.73,2
"874",6.2,178,57,56,46.05,34.3,796.09,1
"875",7.8,91,75,82,42.32,20.9,972.42,0
"876",7.4,139,112,20,18.21,32.8,812.32,1
"877",7.9,159,35,67,19.83,32.5,682.33,1
"878",8.2,109,58,4,48.76,27.7,1121.93,2
"879",7.4,170,74,25,41.87,23.9,1190.8,0
"880",8.2,93,94,15,49.81,36.9,549.78,2
"881",6.1,25,77,31,44.08,26.1,998.98,1
"882",7.9,88,84,73,56.1,35.4,929.73,1
"883",8.9,21,55,109,19.73,27.1,576.35,1
"884",6.8,81,63,110,53.05,34.5,978.52,1
"885",8.5,158,107,22,45.36,29,1124.47,0
"886",8.9,119,37,24,30.04,19.9,609.79,2
"887",7.9,159,115,96,46.69,17.5,891.83,0
"888",6.2,144,55,109,56.62,36.1,1187.45,1
"889",6.8,68,88,12,59.74,23.9,882.16,2
"890",8.5,135,95,73,54.15,35.5,776.82,1
"891",6.3,44,79,0,39.71,23.6,1015.86,0
"892",6.6,63,78,103,30.3,23.1,1052.83,2
"893",8.2,140,82,13,46.2,21.8,804.66,0
"894",8.2,32,116,69,58.21,37.5,878.27,1
"895",7.8,131,102,108,38.29,30.5,506.38,0
"896",7.2,73,47,1,18.57,38.6,764.78,1
"897",7.6,143,43,106,51.47,36,907.53,0
"898",6.7,76,80,95,40.63,31,1058.08,2
"899",8.3,67,67,28,40.18,27.1,940.83,2
"900",7.8,151,22,112,21.21,21.2,645.7,2
"901",8.8,75,72,84,19.97,34.4,1174.77,2
"902",7,118,93,43,41.54,20.7,877.36,2
"903",6.9,144,94,30,35.47,18.2,888.01,0
"904",8.4,138,105,14,46.95,19.7,737.02,2
"905",6.3,165,48,27,49.65,21.2,905.3,0
"906",6.1,59,37,78,46.86,24.4,669.47,2
"907",8.6,148,27,100,49.3,21.2,727.14,0
"908",7,47,63,105,35.19,33.3,1092.15,1
"909",8.9,53,70,29,54.58,34.4,1072.93,1
"910",7.1,170,93,3,43.48,20.1,1031.02,0
"911",8,57,86,116,18.43,18.7,1048.81,2
"912",6.4,23,50,15,32.94,27,904.63,1
"913",8.5,61,111,53,28.93,21.9,819.24,0
"914",6.8,73,103,96,22.94,15.2,699.86,2
"915",8.4,24,22,68,36.97,38.3,533.02,2
"916",6.2,166,31,32,31.11,35.6,1139.38,2
"917",7.5,65,51,68,50.38,35.2,697.42,2
"918",7.2,131,49,93,33.16,18.3,579.2,0
"919",6.4,23,49,47,22.06,30.2,1030.53,1
"920",7.6,119,68,55,52.67,29.1,1054.14,1
"921",8.7,60,97,91,57.73,33.7,581.6,2
"922",6.9,127,40,72,29.46,30.7,853.26,1
"923",8.9,179,81,67,32.49,38.3,1021.04,0
"924",6.7,99,118,33,47.1,22.8,986.9,2
"925",6.7,39,24,55,43.4,22.4,833.52,0
"926",6,115,98,118,47.13,33.7,1170.01,2
"927",7,69,36,84,40.06,30,987.73,0
"928",6.7,129,36,99,54.92,32.1,1090.57,1
"929",7,112,109,18,49.82,30.8,792.05,0
"930",7.5,56,56,113,15.46,26.9,762.15,1
"931",8.5,89,34,8,38.4,31.6,949.94,2
"932",6.4,77,101,24,25.26,32.8,871.02,2
"933",8.3,118,100,105,34.85,32.7,705.37,0
"934",6.3,130,54,113,22.87,33.8,1173.49,0
"935",7,67,98,1,15.53,18.6,554.01,2
"936",8.3,143,87,32,51.68,27.6,564.62,1
"937",8.8,58,62,106,28.37,32.2,692.89,2
"938",8.9,145,42,76,38.56,21.1,785.78,1
"939",8.9,156,45,46,32.7,18.1,884.85,0
"940",7.8,32,65,58,24.08,15.4,532.95,2
"941",8.6,176,32,92,34.77,26.5,973.95,0
"942",6.7,117,23,111,41.78,32.4,877.88,2
"943",6.5,131,90,20,46.98,17.1,913.52,0
"944",6,80,97,76,29.65,15.5,561.21,2
"945",6.3,24,101,85,42.67,17.7,617.74,0
"946",8.7,106,58,101,37.18,20.6,1096.85,2
"947",6.1,76,113,16,40.42,17.6,903.7,0
"948",6.6,126,93,72,24.54,17,788.4,0
"949",7.1,55,91,54,41.01,37.2,618.46,0
"950",6.5,55,47,90,56.08,34.2,755.27,1
"951",8.2,52,84,0,29.4,27.9,637.09,2
"952",6.5,105,105,1,30.15,35,762.35,2
"953",7.2,90,105,44,58.58,24.8,611.47,2
"954",7.4,118,62,69,42.3,19.9,641.15,2
"955",8.9,65,37,103,16.23,15.5,960.53,2
"956",8.9,115,28,0,51.76,25.8,687.74,2
"957",8.2,50,33,22,40.76,35.3,983.1,2
"958",7.9,75,100,51,44.52,35.5,761.07,2
"959",7.7,121,43,116,20.33,30.2,546.55,0
"960",6,34,25,108,45.87,34.8,1162.9,2
"961",6.1,28,113,1,16.69,38.9,819.72,0
"962",9,22,110,35,25.32,28.5,809.36,1
"963",6.4,87,98,102,16.83,34.7,1199.43,0
"964",8.8,83,58,110,48.82,20.9,1106.7,2
"965",7.8,109,35,89,19.66,38.9,1088.45,2
"966",6.1,23,87,14,18.38,31,679.96,1
"967",6.9,20,54,64,35.68,29.1,1004.93,1
"968",8.7,147,66,97,48.14,23.5,1181.81,2
"969",7.4,119,115,12,30.68,37.8,1098.79,0
"970",6.1,120,29,17,28.66,30.4,957.84,2
"971",7.2,37,110,100,28.82,27.7,1057.45,0
"972",7.7,60,46,93,18.6,24.5,911.51,1
"973",7.2,48,59,68,40.02,30,939.56,1
"974",7.3,151,112,75,59.69,37.6,900.74,1
"975",7,171,57,85,44.07,22.9,1004.88,0
"976",6.6,56,114,25,28.13,17,529.34,2
"977",6.8,102,112,81,51.2,17.1,1068.23,0
"978",8.9,150,44,114,55.39,39.9,535.68,2
"979",8.4,99,118,7,16.87,35.3,1032.85,2
"980",6.3,136,58,110,29.99,17.2,623.87,0
"981",8.7,140,32,89,24.06,25.8,1159.19,0
"982",8.6,128,63,9,59.88,22.3,672.76,2
"983",6.2,127,64,8,48.47,35.5,925.46,0
"984",6.6,106,70,88,31.19,30.5,685.7,2
"985",6.3,151,40,85,18.55,23.5,526.76,0
"986",8,48,56,90,59.32,31.7,1152.78,1
"987",6.8,156,74,61,23.24,34.8,1192.26,0
"988",8,167,51,41,17.62,31.3,896.04,1
"989",7.3,74,78,117,21.57,33.6,968.46,0
"990",7.3,94,87,38,35.42,20.2,982.16,1
"991",7,115,85,104,15.21,36.6,851.53,0
"992",8.3,135,67,73,54.49,37.6,837.53,1
"993",8.7,93,42,78,37.52,20.3,1144.27,2
"994",8.4,144,24,96,32.61,35.8,694.52,2
"995",8.3,110,47,31,26.11,17.7,710.02,2
"996",8.4,135,53,94,41.18,17.3,1002.99,2
"997",7.2,121,69,53,41.01,30.2,733.54,0
"998",7.6,142,36,86,54.67,17.6,808.37,1
"999",7.3,142,56,47,16.27,35.5,672.28,1
"1000",6.8,129,46,28,38.4,18.8,717.46,1
"1001",6.1,60,63,70,20.51,15.7,761.31,0
"1002",8.3,89,68,104,46.27,25.3,509.02,2
"1003",8.4,69,105,9,35.5,25.9,850.28,2
"1004",8,71,84,26,17.79,31.2,995.88,1
"1005",7.8,22,105,87,49.82,21.5,959.88,0
"1006",8.6,54,66,26,23.26,30.2,909.76,2
"1007",6.4,20,42,74,56.63,19.6,919.36,1
"1008",7.4,21,43,35,56.56,18.8,662.38,1
"1009",6.1,176,94,112,58.63,32.5,1011.53,0
"1010",8.5,77,72,13,57.26,19.6,1062.6,2
"1011",7.9,121,104,21,17.31,39.3,767.76,0
"1012",6.3,54,107,57,17.65,37.1,652,2
"1013",8.1,115,99,92,30.87,30,1058.06,0
"1014",8.2,117,55,110,43.62,32.8,595.81,2
"1015",6.5,94,119,103,46.06,37.7,503.94,0
"1016",7.5,150,106,82,47.89,18.7,627.08,2
"1017",7.1,80,43,83,26.43,20.5,1146.86,0
"1018",6.7,51,97,103,30.87,21.4,740.4,0
"1019",8,42,51,42,45.24,29.9,981.63,1
"1020",7.5,139,38,71,54.4,23.9,954.26,1
"1021",7.8,86,23,113,53.08,34.7,955.89,2
"1022",8.7,175,96,97,20,16.3,576.82,0
"1023",7.7,113,62,23,24.95,23.4,827.41,2
"1024",7.3,122,60,13,47.76,28.5,1197.75,2
"1025",7.5,157,113,65,58.47,23.9,888.51,0
"1026",8.2,91,23,36,37.25,20.1,536.61,2
"1027",9,100,95,96,54.22,25.3,654.03,2
"1028",7.8,175,49,59,39.76,25.2,922.13,1
"1029",7.6,41,52,102,45.23,24.3,669.16,2
"1030",7.5,130,51,96,29.62,24.7,526.61,2
"1031",7.7,103,80,47,43.49,35.8,1110.62,2
"1032",7.6,36,61,115,31.36,27.1,918.75,1
"1033",7.5,168,79,63,28.7,27.9,569.33,2
"1034",7.6,169,71,42,56.14,32.3,864.59,1
"1035",6.5,125,103,71,21.59,25.7,629.19,0
"1036",8.1,139,26,77,38.13,29.9,619.64,2
"1037",6.5,80,87,63,31.45,26.3,618.7,2
